Chromosome	Distance_bp
chr21 33818
chr21 41292
chr21 14857
chr21 87807
chr21 301430
chr21 50669
chr21 11451
chr21 52893
chr21 26009
chr21 29970
chr21 29703
chr21 31118
chr21 81479
chr21 312240
chr21 80013
chr21 206720
chr21 37491
chr21 30965
chr21 36246
chr21 11174
chr21 31408
chr21 13599
chr21 11790
chr21 15557
chr21 57725
chr21 61263
chr21 10240
chr21 12485
chr21 111095
chr21 137874
chr21 82512
chr21 300614
chr21 24111
chr21 7167
chr21 73756
chr21 150752
chr21 90351
chr21 20573
chr21 1528
chr21 47808
chr21 7606
chr21 6753
chr21 103747
chr21 21590
chr21 108745
chr21 8365
chr21 122068
chr21 5595
chr21 155408
chr21 43769
chr21 175943
chr21 144052
chr21 105894
chr21 44
chr21 19447
chr21 6822
chr21 17994
chr21 33879
chr21 83133
chr21 24554
chr21 24273
chr21 111374
chr21 410829
chr21 34
chr21 53425
chr21 24134
chr21 189297
chr21 253796
chr21 38
chr21 44788
chr21 189513
chr21 105904
chr21 671
chr21 77439
chr21 20477
chr21 50
chr21 68612
chr21 106823
chr21 87716
chr21 76540
chr21 19684
chr21 145737
chr21 49228
chr21 17409
chr21 287417
chr21 169295
chr21 644479
chr21 65377
chr21 178324
chr21 326034
chr21 280531
chr21 61428
chr21 328504
chr21 121646
chr21 340845
chr21 462056
chr21 337585
chr21 1897
chr21 473186
chr21 141106
chr21 89301
chr21 37207
chr21 95034
chr21 65121
chr21 28308
chr21 1943
chr21 59741
chr21 45810
chr21 35693
chr21 37686
chr21 54946
chr21 53438
chr21 10272
chr21 84
chr21 67466
chr21 16554
chr21 70493
chr21 10924
chr21 27654
chr21 295695
chr21 70405
chr21 43323
chr21 130540
chr21 380073
chr21 290453
chr21 606
chr21 28164
chr21 405430
chr21 112431
chr21 56363
chr21 27416
chr21 4347
chr21 23608
chr21 20139
chr21 14488
chr21 11995
chr21 15168
chr21 85951
chr21 27678
chr21 12673
chr21 27841
chr21 19139
chr21 23975
chr21 43
chr21 56315
chr21 147402
chr21 27265
chr21 37838
chr21 60711
chr21 99488
chr21 32937
chr21 126468
chr21 66801
chr21 72051
chr21 64774
chr21 242176
chr21 479494
chr21 6362
chr21 146871
chr21 102239
chr21 216474
chr21 92304
chr21 84236
chr21 37413
chr21 42510
chr21 27830
chr21 10127
chr21 1739
chr21 37533
chr21 4010
chr21 2518
chr21 95474
chr21 11645
chr21 127287
chr21 109994
chr21 55373
chr21 41876
chr21 13377
chr21 54234
chr21 42716
chr21 108
chr21 43184
chr21 3784
chr21 8339
chr21 18968
chr21 56
chr21 5035
chr21 201918
chr21 30
chr21 100873
chr21 286562
chr21 186
chr21 164694
chr21 141340
chr21 55486
chr21 44101
chr21 43148
chr21 16207
chr21 18
chr21 105582
chr21 83
chr21 20059
chr21 529200
chr21 409877
chr21 348594
chr21 90
chr21 136388
chr21 111
chr21 530
chr21 800757
chr21 12741
chr21 17
chr21 1157
chr21 71180
chr21 412688
chr21 151150
chr21 447841
chr21 118541
chr21 12924
chr21 432
chr21 20560
chr21 53526
chr21 9790
chr21 88732
chr21 143170
chr21 31
chr21 124478
chr21 498980
chr21 25505
chr21 28890
chr21 37837
chr21 7522
chr22 71666
chr22 24596
chr22 15656
chr22 64
chr22 351113
chr22 115111
chr22 159063
chr22 154112
chr22 96110
chr22 23430
chr22 110806
chr22 105770
chr22 1893
chr22 63995
chr22 23437
chr22 33855
chr22 101753
chr22 7551
chr22 17870
chr22 32130
chr22 86439
chr22 10042
chr22 32289
chr22 95750
chr22 17913
chr22 18271
chr22 16736
chr22 13955
chr22 12964
chr22 14335
chr22 87041
chr22 16730
chr22 18893
chr22 17911
chr22 61068
chr22 23740
chr22 545
chr22 67254
chr22 12187
chr22 163332
chr22 12271
chr22 2331831
chr22 77503
chr22 174326
chr22 57200
chr22 14457
chr22 23716
chr22 4765
chr22 44650
chr22 67445
chr22 38402
chr22 75800
chr22 362163
chr22 75358
chr22 198247
chr22 34
chr22 13495
chr22 2550
chr22 26248
chr22 58960
chr22 91
chr22 11651
chr22 79995
chr22 32609
chr22 518
chr22 82
chr22 45200
chr22 59252
chr22 76104
chr22 43978
chr22 2443
chr22 86061
chr22 15651
chr22 5780
chr22 4056
chr22 23144
chr22 191152
chr22 71892
chr22 121095
chr22 12227
chr22 93439
chr22 101880
chr22 313803
chr22 288292
chr22 174716
chr22 320408
chr22 390266
chr22 666574
chr22 132527
chr22 53
chr22 178018
chr22 698560
chr22 320235
chr22 3705
chr22 234827
chr22 705017
chr22 110393
chr22 13095
chr22 18849
chr22 28
chr22 18233
chr22 48223
chr22 107
chr22 75863
chr22 107503
chr22 1511
chr22 124255
chr22 306709
chr22 95537
chr22 18771
chr22 503516
chr22 135364
chr22 37869
chr22 522942
chr22 3145
chr22 104769
chr22 74402
chr22 13316
chr22 217931
chr22 228447
chr22 398921
chr22 106000
chr22 120677
chr22 42
chr22 110568
chr22 187423
chr22 373810
chr22 84774
chr22 12260
chr22 60677
chr22 8688
chr22 155190
chr22 407831
chr22 6532
chr22 365312
chr22 8039
chr22 132508
chr22 662965
chr22 2937
chr22 1869
chr22 15520
chr22 29179
chr22 325
chr22 79581
chr22 27476
chr22 17731
chr22 118708
chr22 52702
chr22 10
chr22 76681
chr22 28225
chr22 24374
chr22 99060
chr22 307815
chr22 800751
chr22 376698
chr22 624904
chr22 455233
chr22 132635
chr22 677975
chr22 10580
chr22 193968
chr22 53311
chr22 24239
chr22 14740
chr22 57369
chr22 26896
chr22 23605
chr22 208376
chr22 130331
chr22 18518
chr22 14810
chr22 135457
chr22 8377
chr22 31296
chr22 145901
chr22 36273
chr22 4226
chr22 43740
chr22 31407
chr22 109788
chr22 60655
chr22 19581
chr22 62287
chr22 136860
chr22 47824
chr22 56707
chr22 92515
chr22 63045
chr22 221824
chr22 14715
chr22 264937
chr22 25429
chr22 7391
chr22 4536
chr22 85061
chr22 74816
chr22 38096
chr22 14782
chr22 55819
chr22 57666
chr22 3618
chr22 16115
chr22 14
chr22 48807
chr22 10479
chr22 17344
chr22 34667
chr22 69194
chr22 28917
chr22 63935
chr22 4955
chr22 39795
chr22 99420
chr22 167
chr22 17134
chr22 245361
chr22 593523
chr22 42720
chr22 26896
chr22 210621
chr22 126
chr22 1534266
chr22 529782
chr22 852189
chr22 410528
chr22 104492
chr22 109322
chr22 20
chr22 3658
chr22 261277
chr22 1007154
chr22 167206
chr22 537741
chr22 1738311
chr22 168005
chr22 96398
chr22 154905
chr22 253635
chr22 101214
chr22 589652
chr22 12
chr22 279908
chr22 256
chr22 418321
chr22 1193834
chr22 399530
chr22 45313
chr22 63451
chr22 19752
chr22 282194
chr22 45765
chr22 152991
chr22 186
chr22 232365
chr22 67125
chr22 21508
chr22 10017
chr22 347247
chr22 78328
chr22 68752
chr22 10
chr22 41746
chr22 20860
chr22 5897
chr22 233898
chr22 284
chr22 81531
chr22 88562
chr22 142036
chr22 196494
chr22 278431
chr22 26039
chr22 440410
chr22 23831
chr22 61
chr22 102578
chr22 1352
chr22 47
chr22 411026
chr22_KI270731v1_random 22
chr22_KI270731v1_random 30409
chr3 29398
chr3 29529
chr3 92065
chr3 2826
chr3 175083
chr3 130460
chr3 44040
chr3 64397
chr3 40643
chr3 12487
chr3 49663
chr3 61741
chr3 12322
chr3 133043
chr3 11808
chr3 15906
chr3 108786
chr3 119285
chr3 83913
chr3 40618
chr3 72234
chr3 82793
chr3 83548
chr3 20575
chr3 80
chr3 16508
chr3 19386
chr3 142900
chr3 13932
chr3 1397
chr3 47796
chr3 20950
chr3 3247
chr3 19207
chr3 21804
chr3 81110
chr3 131159
chr3 62013
chr3 40663
chr3 256035
chr3 34613
chr3 30317
chr3 5288
chr3 791711
chr3 18839
chr3 126772
chr3 118685
chr3 159748
chr3 30750
chr3 16834
chr3 28946
chr3 3057
chr3 17166
chr3 38957
chr3 19928
chr3 22585
chr3 60372
chr3 146
chr3 32754
chr3 35681
chr3 27105
chr3 6518
chr3 36697
chr3 20406
chr3 144902
chr3 202839
chr3 177194
chr3 383773
chr3 97869
chr3 81372
chr3 889
chr3 43821
chr3 7039
chr3 16331
chr3 23383
chr3 96309
chr3 619
chr3 11909
chr3 59603
chr3 3145
chr3 128978
chr3 35637
chr3 10371
chr3 8689
chr3 26498
chr3 132685
chr3 5049
chr3 51717
chr3 5827
chr3 24383
chr3 79126
chr3 45394
chr3 28504
chr3 25061
chr3 6028
chr3 60132
chr3 53608
chr3 25915
chr3 26583
chr3 125702
chr3 35534
chr3 148619
chr3 188719
chr3 8539
chr3 4958
chr3 874
chr3 57707
chr3 344558
chr3 101577
chr3 56179
chr3 77128
chr3 4815
chr3 255356
chr3 65731
chr3 9336
chr3 32007
chr3 50107
chr3 121317
chr3 186451
chr3 126665
chr3 14253
chr3 56122
chr3 91298
chr3 77312
chr3 155352
chr3 245145
chr3 58725
chr3 68
chr3 109700
chr3 79022
chr3 39177
chr3 95235
chr3 243304
chr3 409038
chr3 609590
chr3 73201
chr3 615424
chr3 132574
chr3 17556
chr3 13784
chr3 345791
chr3 84380
chr3 130700
chr3 20296
chr3 288854
chr3 189378
chr3 64748
chr3 854191
chr3 107727
chr3 59435
chr3 41003
chr3 26281
chr3 25741
chr3 162348
chr3 10137
chr3 28092
chr3 27799
chr3 4450
chr3 65386
chr3 20614
chr3 112719
chr3 96298
chr3 366
chr3 463859
chr3 96
chr3 3344
chr3 413272
chr3 28723
chr3 195949
chr3 88559
chr3 219808
chr3 5775
chr3 201040
chr3 251507
chr3 35720
chr3 36177
chr3 314712
chr3 136458
chr3 26011
chr3 77
chr3 130
chr3 21282
chr3 5948
chr3 39443
chr3 175768
chr3 11815
chr3 5916
chr3 150983
chr3 55226
chr3 44624
chr3 6062
chr3 90602
chr3 27567
chr3 5509
chr3 40777
chr3 24702
chr3 34254
chr3 81089
chr3 80038
chr3 37020
chr3 5040
chr3 45901
chr3 120660
chr3 75087
chr3 113
chr3 102005
chr3 110975
chr3 7161
chr3 762889
chr3 59869
chr3 62730
chr3 14117
chr3 37617
chr3 39555
chr3 28115
chr3 21601
chr3 209973
chr3 105813
chr3 41874
chr3 7219
chr3 33580
chr3 45436
chr3 16634
chr3 31391
chr3 12877
chr3 25039
chr3 10533
chr3 67809
chr3 87978
chr3 10878
chr3 44
chr3 6097
chr3 2964
chr3 355093
chr3 18869
chr3 22706
chr3 4794
chr3 161076
chr3 202979
chr3 25611
chr3 60558
chr3 157127
chr3 114964
chr3 129765
chr3 56
chr3 11600
chr3 52297
chr3 12632
chr3 17140
chr3 30155
chr3 36007
chr3 74001
chr3 14872
chr3 186244
chr3 14453
chr3 82555
chr3 46626
chr3 28671
chr3 42831
chr3 151933
chr3 2977
chr3 23299
chr3 47561
chr3 39352
chr3 63742
chr3 9830
chr3 28852
chr3 37827
chr3 54682
chr3 27721
chr3 52760
chr3 74397
chr3 7486
chr3 74201
chr3 14528
chr3 11969
chr3 13463
chr3 11117
chr3 6737
chr3 5100
chr3 21645
chr3 56009
chr3 11425
chr3 14145
chr3 447
chr3 52180
chr3 22745
chr3 24837
chr3 11518
chr3 42985
chr3 39430
chr3 17222
chr3 31
chr3 6649
chr3 74759
chr3 21989
chr3 103122
chr3 6848
chr3 77074
chr3 3821
chr3 151435
chr3 14425
chr3 15669
chr3 28318
chr3 57691
chr3 2687
chr3 72338
chr3 21241
chr3 50359
chr3 18521
chr3 39941
chr3 34183
chr3 195995
chr3 12
chr3 177037
chr3 26846
chr3 55648
chr3 100196
chr3 8736
chr3 74
chr3 66565
chr3 113521
chr3 7324
chr3 148
chr3 6719
chr3 60149
chr3 98704
chr3 60430
chr3 59730
chr3 211652
chr3 78370
chr3 6642
chr3 205770
chr3 3258
chr3 41747
chr3 85399
chr3 29551
chr3 178773
chr3 297571
chr3 104102
chr3 55666
chr3 26932
chr3 13334
chr3 2614
chr3 153069
chr3 30078
chr3 19025
chr3 75956
chr3 1638
chr3 76454
chr3 43695
chr3 32435
chr3 27517
chr3 29135
chr3 3187
chr3 42145
chr3 103561
chr3 55199
chr3 193
chr3 15832
chr3 12723
chr3 28165
chr3 25373
chr3 27361
chr3 45275
chr3 580
chr3 29122
chr3 110
chr3 11209
chr3 8856
chr3 10811
chr3 4786
chr3 24072
chr3 17415
chr3 523
chr3 120634
chr3 223359
chr3 175475
chr3 228258
chr3 9728
chr3 15606
chr3 46035
chr3 124819
chr3 124589
chr3 29516
chr3 83
chr3 1891
chr3 42
chr3 123258
chr3 193114
chr3 5229
chr3 78688
chr3 23227
chr3 4678
chr3 2973
chr3 2027
chr3 86942
chr3 134843
chr3 20648
chr3 113516
chr3 73856
chr3 36070
chr3 52700
chr3 74044
chr3 5935
chr3 89282
chr3 90654
chr3 196076
chr3 19064
chr3 87
chr3 91267
chr3 20
chr3 109840
chr3 14629
chr3 10
chr3 119234
chr3 116208
chr3 20085
chr3 38324
chr3 17776
chr3 39470
chr3 32395
chr3 24683
chr3 47288
chr3 12257
chr3 123348
chr3 29526
chr3 19666
chr3 47545
chr3 106676
chr3 267530
chr3 13217
chr3 109475
chr3 124613
chr3 92365
chr3 16972
chr3 44584
chr3 188049
chr3 348752
chr3 269497
chr3 10573
chr3 25539
chr3 215500
chr3 187513
chr3 191217
chr3 13763
chr3 263447
chr3 262697
chr3 93272
chr3 42142
chr3 111848
chr3 48293
chr3 282220
chr3 198563
chr3 17997
chr3 452
chr3 77719
chr3 18362
chr3 8000
chr3 28118
chr3 41780
chr3 43929
chr3 202730
chr3 22711
chr3 26216
chr3 11328
chr3 656
chr3 46265
chr3 27941
chr3 196810
chr3 172131
chr3 13860
chr3 2846
chr3 47113
chr3 1306
chr3 38597
chr3 17591
chr3 69143
chr3 8221
chr3 18687
chr3 102977
chr3 38
chr3 8802
chr3 19857
chr3 9191
chr3 34330
chr3 203704
chr3 8061
chr3 72023
chr3 5738
chr3 6021
chr3 13653
chr3 201214
chr3 12062
chr3 72415
chr3 121667
chr3 67
chr3 21716
chr3 3952
chr3 170
chr3 20351
chr3 10754
chr3 8653
chr3 34993
chr3 44282
chr3 59336
chr3 66724
chr3 32052
chr3 110564
chr3 25875
chr3 36693
chr3 10222
chr3 56523
chr3 45642
chr3 8243
chr3 55252
chr3 83386
chr3 28860
chr3 18192
chr3 51480
chr3 139484
chr3 122934
chr3 249687
chr3 53515
chr3 87782
chr3 10
chr3 46391
chr3 52887
chr3 22542
chr3 18939
chr3 42519
chr3 146621
chr3 35
chr3 420929
chr3 4232
chr3 27611
chr3 22834
chr3 90627
chr3 17897
chr3 96
chr3 101998
chr3 160274
chr3 95470
chr3 15746
chr3 30007
chr3 94482
chr3 9718
chr3 122858
chr3 9468
chr3 152816
chr3 89264
chr3 40203
chr3 8
chr3 13010
chr3 190321
chr3 57788
chr3 60800
chr3 53927
chr3 7900
chr3 97473
chr3 36619
chr3 86948
chr3 17249
chr3 3
chr3 7148
chr3 3696
chr3 2713
chr3 8903
chr3 34922
chr3 23699
chr3 59695
chr3 928
chr3 35213
chr3 64232
chr3 57774
chr3 69938
chr3 74953
chr3 19000
chr3 56495
chr3 48975
chr3 66086
chr3 54677
chr3 64836
chr3 211781
chr3 8450
chr3 94231
chr3 218783
chr3 16394
chr3 94456
chr3 283
chr3 297
chr3 8307
chr3 42133
chr3 61957
chr3 67020
chr3 63485
chr3 32636
chr3 34789
chr3 45395
chr3 29479
chr3 38067
chr3 46203
chr3 81282
chr3 178506
chr3 134412
chr3 14592
chr3 22724
chr3 454867
chr3 126708
chr3 57692
chr3 36601
chr3 209631
chr3 62201
chr3 228195
chr3 49898
chr3 300
chr3 88270
chr3 67638
chr3 135501
chr3 79265
chr3 54116
chr3 5451
chr3 155229
chr3 40721
chr3 38
chr3 11562
chr3 23661
chr3 25257
chr3 497716
chr3 121045
chr3 645091
chr3 188670
chr3 28
chr3 25864
chr3 463456
chr3 12505
chr3 21237
chr3 133
chr3 101489
chr3 138600
chr3 16115
chr3 103049
chr3 198183
chr3 63420
chr3 230771
chr3 481
chr3 1817299
chr3 372531
chr3 813964
chr3 692982
chr3 16554
chr3 9856
chr3 14727
chr3 64982
chr3 26812
chr3 16671
chr3 7927
chr3 3280
chr3 7327
chr3 1525
chr3 8177
chr3 13871
chr3 44118
chr3 11086
chr3 141391
chr3 18386
chr3 11941
chr3 1988
chr3 33673
chr3 30106
chr3 39385
chr3 16884
chr3 57797
chr3 20217
chr3 17223
chr3 98188
chr3 5462
chr3 94096
chr3 12163
chr3 79698
chr3 60734
chr3 35
chr3 19089
chr3 3328
chr3 1221756
chr3 437864
chr3 276
chr3 43205
chr3 17813
chr3 9163
chr3 8164
chr3 411198
chr3 337337
chr3 40197
chr3 13325
chr3 11928
chr3 145747
chr3 21965
chr3 15388
chr3 22236
chr3 47
chr3 230690
chr3 269140
chr3 103756
chr3 114080
chr3 139384
chr3 47207
chr3 336817
chr3 31762
chr3 41081
chr3 25505
chr3 93874
chr3 40647
chr3 66474
chr3 179788
chr3 134544
chr3 168396
chr3 22328
chr3 31755
chr3 32617
chr3 341671
chr3 38
chr3 261653
chr3 117730
chr3 31158
chr3 120821
chr3 30321
chr3 49995
chr3 48702
chr3 193788
chr3 17038
chr3 419378
chr3 30765
chr3 399818
chr3 64409
chr3 32883
chr3 15965
chr3 523
chr3 24444
chr3 13735
chr3 110231
chr3 14859
chr3 30825
chr3 25878
chr3 29291
chr3 58353
chr3 121898
chr3 2174
chr3 133821
chr3 20573
chr3 85869
chr3 29848
chr3 75280
chr3 52692
chr3 477899
chr3 111982
chr3 234657
chr3 40833
chr3 54037
chr3 28542
chr3 18769
chr3 107421
chr3 11207
chr3 31785
chr3 192923
chr3 108364
chr3 60326
chr3 23053
chr3 67456
chr3 13881
chr3 41636
chr3 11613
chr3 125704
chr3 14853
chr3 274651
chr3 36730
chr3 24305
chr3 112
chr3 40259
chr3 147468
chr3 60240
chr3 124233
chr3 198649
chr3 150919
chr3 94173
chr3 28083
chr3 328223
chr3 6169
chr3 101463
chr3 138901
chr3 6460
chr3 22667
chr3 68970
chr3 7273
chr3 186
chr3 113569
chr3 4107
chr3 320301
chr3 38827
chr3 6162
chr3 19586
chr3 161482
chr3 119628
chr3 435237
chr3 24176
chr3 61
chr3 135034
chr3 62971
chr3 27587
chr3 50748
chr3 37401
chr3 64839
chr3 96846
chr3 18768
chr3 58143
chr3 5950
chr3 9052
chr3 30109
chr3 199
chr3 14214
chr3 6214
chr3 16104
chr3 71651
chr3 3213
chr3 35364
chr3 163861
chr3 34
chr3 37074
chr3 277
chr3 5791
chr3 82965
chr3 134296
chr3 127642
chr3 91392
chr3 101583
chr3 276000
chr3 13062
chr3 18039
chr3 267521
chr3 189479
chr3 73373
chr3 11393
chr3 70862
chr3 143
chr3 36914
chr3 65578
chr3 113148
chr3 17394
chr3 6506
chr3 12800
chr3 63168
chr3 19773
chr3 8105
chr3 17499
chr3 69970
chr3 142
chr3 43711
chr3 2438
chr3 32592
chr3 9364
chr3 95783
chr3 222235
chr3 16064
chr3 87471
chr3 39789
chr3 58441
chr3 68412
chr3 101491
chr3 129648
chr3 109437
chr3 8415
chr3 15805
chr3 16561
chr3 62658
chr3 16143
chr3 14137
chr3 24
chr3 75091
chr3 29014
chr3 72142
chr3 46660
chr3 76230
chr3 10235
chr3 8788
chr3 16448
chr3 9605
chr3 19204
chr3 96146
chr3 163084
chr3 261061
chr3 3530
chr3 21490
chr3 157680
chr3 181636
chr3 31877
chr3 55484
chr3 83388
chr3 79260
chr3 8793
chr3 143487
chr3 111471
chr3 69234
chr3 17220
chr3 87434
chr3 6473
chr3 188149
chr3 4925
chr3 17459
chr3 12985
chr3 107446
chr3 8026
chr3 100969
chr3 122274
chr3 14182
chr3 53058
chr3 242017
chr3 77
chr3 11448
chr3 332737
chr3 425851
chr3 514176
chr3 100806
chr3 401036
chr3 71746
chr3 10389
chr3 174539
chr3 362362
chr3 38215
chr3 72964
chr3 60839
chr3 253451
chr3 37043
chr3 44090
chr3 52420
chr3 29381
chr3 120123
chr3 9793
chr3 20445
chr3 81732
chr3 7859
chr3 28807
chr3 4154
chr3 133
chr3 92345
chr3 3781
chr3 12756
chr3 72679
chr3 151841
chr3 4210
chr3 39579
chr3 1467
chr3 2244
chr3 26378
chr3 19551
chr3 1610
chr3 13743
chr3 27771
chr3 205
chr3 25562
chr3 27748
chr3 179719
chr3 269533
chr3 176399
chr3 47910
chr3 32356
chr3 18545
chr3 7484
chr3 15702
chr3 48403
chr3 112203
chr3 28613
chr3 421
chr3 42774
chr3 6
chr3 18
chr3 15913
chr3 54170
chr3 47743
chr3 19943
chr3 23702
chr3 69790
chr3 64209
chr3 41914
chr3 11802
chr3 25728
chr3 60928
chr3 73214
chr3 45763
chr3 44905
chr3 35879
chr3 77470
chr3 177851
chr3 62124
chr3 153266
chr3 17756
chr3 48689
chr3 74406
chr3 50227
chr3 49479
chr3 147490
chr3 98494
chr3 2599
chr3 61571
chr3 76901
chr3 20793
chr3 11507
chr3 5147
chr3 88612
chr3 6764
chr3 12052
chr3 32074
chr3 206430
chr3 238500
chr3 84
chr3 29986
chr3 202050
chr3 84862
chr3 29610
chr3 140549
chr3 50484
chr3 61569
chr3 134197
chr3 45669
chr3 52378
chr3 75211
chr3 64138
chr3 36748
chr3 36045
chr3 29507
chr3 22508
chr3 51230
chr3 16672
chr3 59633
chr3 340243
chr3 20947
chr3 96677
chr3 31388
chr3 9012
chr3 9120
chr3 13165
chr3 72899
chr3 136917
chr3 463
chr3 8320
chr3 52053
chr3 21326
chr3 85780
chr3 11096
chr3 16547
chr3 99356
chr3 8523
chr3 56320
chr3 10251
chr3 46586
chr3 69572
chr3 3251
chr3 19850
chr3 35827
chr3 136897
chr3 298568
chr3 83333
chr3 269
chr3 41426
chr3 184204
chr3 121798
chr3 49425
chr3 156377
chr3 63499
chr3 631
chr3 13775
chr3 51558
chr3 21720
chr3 66128
chr3 9778
chr3 30950
chr3 103592
chr3 108869
chr3 57291
chr3 41319
chr3 11619
chr3 36010
chr3 42330
chr3 21693
chr3 108852
chr3 14184
chr3 61223
chr3 6497
chr3 20
chr3 39026
chr3 15408
chr3 1469
chr3 26735
chr3 70055
chr3 44245
chr3 131393
chr3 24774
chr3 132078
chr3 70781
chr3 4217
chr3 131991
chr3 15998
chr3 14961
chr3 49343
chr3 10862
chr3 214
chr3 261963
chr3 10988
chr3 25778
chr3 14066
chr3 4500
chr3 5941
chr3 176945
chr3 37856
chr3 26927
chr3 49171
chr3 17303
chr3 26698
chr3 30879
chr3 30815
chr3 12147
chr3 23578
chr3 36088
chr3 30514
chr3 239
chr3 66483
chr3 42492
chr3 5594
chr3 22616
chr3 56936
chr3 15713
chr3 31068
chr3 11090
chr3 31536
chr3 9123
chr3 71734
chr3 7522
chr3 82337
chr3 5388
chr3 110384
chr3 8707
chr3 14608
chr3 37890
chr3 64901
chr3 22456
chr3 41527
chr3 53390
chr3 12675
chr3 43641
chr3 194574
chr3 99033
chr3 8235
chr3 15160
chr3 81627
chr3 15170
chr3 41842
chr3 39602
chr3 21813
chr3 111642
chr3 9764
chr3 6985
chr3 18873
chr3 34643
chr3 57844
chr3 30770
chr3 13673
chr3 4608
chr3 83778
chr3 39961
chr3 21994
chr3 50744
chr3 49015
chr3 22545
chr3 10909
chr3 62
chr3 2175
chr3 18799
chr3 53967
chr3 141555
chr3 134755
chr3 48383
chr3 136121
chr3 69169
chr3 131712
chr3 79550
chr3 941
chr3 33079
chr3 68834
chr3 45886
chr3 51016
chr3 75
chr3 204939
chr3 68530
chr3 65185
chr3 38940
chr3 19881
chr3 28325
chr3 169524
chr3 53363
chr3 20739
chr3 12696
chr3 105708
chr3 170284
chr3 7050
chr3 17564
chr3 5390
chr3 14
chr3 18535
chr3 39573
chr3 2342
chr3 33
chr3 180008
chr3 16896
chr3 18850
chr3 75314
chr3 35027
chr3 693
chr3 18838
chr3 37393
chr3 33031
chr3 46234
chr3 17471
chr3 26
chr3 31452
chr3 9071
chr3 69144
chr3 70928
chr3 24489
chr3 20100
chr3 92738
chr3 14436
chr3 7480
chr3 80792
chr3 91325
chr3 34
chr3 39561
chr3 135461
chr3 20045
chr3 7246
chr3 84104
chr3 26705
chr3 10870
chr3 6526
chr3 6008
chr3 113474
chr3 94899
chr3 28062
chr3 153499
chr3 97960
chr3 5626
chr3 48079
chr3 866216
chr3 17490
chr3 20473
chr3 92
chr3 42163
chr3 2348221
chr3 46483
chr3 28577
chr3 5537
chr3 39599
chr3 19745
chr3 206042
chr3 107768
chr3 54318
chr3 91726
chr3 59363
chr3 38111
chr3 14566
chr3 38111
chr3 76518
chr3 680
chr3 208564
chr3 29041
chr3 38
chr3 2482
chr3 45972
chr3 42537
chr3 99414
chr3 42
chr3 13868
chr3 19032
chr3 145
chr3 51383
chr3 38125
chr3 30077
chr3 20901
chr3 20131
chr3 22174
chr3 19947
chr3 61509
chr3 258396
chr3 6719
chr3 102541
chr3 104689
chr3 14560
chr3 9935
chr3 67318
chr3 9188
chr3 20404
chr3 57657
chr3 20470
chr3 35274
chr3 89805
chr3 15469
chr3 45226
chr3 37257
chr3 31905
chr3 163964
chr3 26142
chr3 220
chr3 61711
chr3 3065
chr3 14819
chr3 21466
chr3 28608
chr3 16902
chr3 7305
chr3 11632
chr3 31907
chr3 25746
chr3 12259
chr3 100138
chr3 164378
chr3 74590
chr3 24476
chr3 28422
chr3 62879
chr3 74538
chr3 4063
chr3 11536
chr3 96827
chr3 698
chr3 45181
chr3 134160
chr3 57
chr3 41763
chr3 36780
chr3 12711
chr3 100586
chr3 32694
chr3 113143
chr3 31609
chr3 89496
chr3 166901
chr3 62327
chr3 27294
chr3 20108
chr3 52436
chr3 42319
chr3 82582
chr3 34380
chr3 36783
chr3 28507
chr3 91065
chr3 38
chr3 118351
chr3 93347
chr3 83252
chr3 17707
chr3 29333
chr3 19781
chr3 19212
chr3 77477
chr3 11919
chr3 17880
chr3 14397
chr3 115
chr3 64210
chr3 28598
chr3 36235
chr3 42549
chr3 27101
chr3 25288
chr3 8173
chr3 21945
chr3 34703
chr3 1542
chr3 15987
chr3 95314
chr3 71386
chr3 46707
chr3 8949
chr3 93898
chr3 27474
chr3 376080
chr3 19348
chr3 17862
chr3 188459
chr3 119579
chr3 24924
chr3 144727
chr3 49836
chr3 3261
chr3 14689
chr3 219649
chr3 4873
chr3 23712
chr3 34583
chr3 34236
chr3 26855
chr3 46393
chr3 37388
chr3 32047
chr3 29197
chr3 22358
chr3 23482
chr3 17978
chr3 166391
chr3 21253
chr3 16808
chr3 8849
chr3 18660
chr3 3589
chr3 19420
chr3 108848
chr3 137741
chr3 35410
chr3 38139
chr3 88155
chr3 765
chr3 13498
chr3 47645
chr3 8135
chr3 38604
chr3 36
chr3 31589
chr3 55636
chr3 27632
chr3 53437
chr3 36420
chr3 51342
chr3 22446
chr3 274215
chr3 7059
chr3 49169
chr3 22861
chr3 3924
chr3 124286
chr3 50075
chr3 10206
chr3 38880
chr3 44232
chr3 80121
